IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.164.65,2082,0,false,SIN,Asia Pacific,Singapore,42,0.22
8.219.102.123,2082,0,false,SIN,Asia Pacific,Singapore,17,0.22
8.222.199.55,2086,0,false,SIN,Asia Pacific,Singapore,4,0.22
8.219.54.152,2095,0,false,SIN,Asia Pacific,Singapore,9,0.22
47.236.6.170,2095,0,false,SIN,Asia Pacific,Singapore,17,0.22
47.236.120.9,2086,0,false,SIN,Asia Pacific,Singapore,13,0.22
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,102,0.21
8.219.54.152,2086,0,false,SIN,Asia Pacific,Singapore,9,0.21
8.222.217.39,8080,8080,false,SJC,North America,San Jose,7,0.21
8.222.199.55,8080,0,false,SIN,Asia Pacific,Singapore,9,0.21
8.219.66.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,191,0.21
8.219.56.244,2082,0,false,SIN,Asia Pacific,Singapore,8,0.21
47.236.6.170,8880,0,false,SIN,Asia Pacific,Singapore,14,0.20
8.219.251.207,2095,0,false,SIN,Asia Pacific,Singapore,20,0.20
8.219.208.104,8080,0,false,SIN,Asia Pacific,Singapore,20,0.20
8.219.251.207,8080,0,false,SIN,Asia Pacific,Singapore,13,0.20
8.219.51.227,8880,0,false,SIN,Asia Pacific,Singapore,3,0.19
8.222.212.255,2052,0,false,SIN,Asia Pacific,Singapore,4,0.19
8.219.56.244,8080,0,false,SIN,Asia Pacific,Singapore,6,0.19
8.222.156.205,2082,0,false,SIN,Asia Pacific,Singapore,3,0.18
8.219.123.11,2086,0,false,SIN,Asia Pacific,Singapore,10,0.18
8.222.212.255,2095,0,false,SIN,Asia Pacific,Singapore,2,0.18
8.219.110.248,8080,0,false,SIN,Asia Pacific,Singapore,23,0.17
8.222.145.43,8080,0,false,SIN,Asia Pacific,Singapore,5,0.17
8.219.200.178,2095,0,false,SIN,Asia Pacific,Singapore,19,0.17
47.236.164.65,2083,0,true,SIN,Asia Pacific,Singapore,108,0.17
8.222.171.236,8880,0,false,SIN,Asia Pacific,Singapore,9,0.17
47.236.6.170,2052,0,false,SIN,Asia Pacific,Singapore,32,0.17
8.219.102.123,2095,0,false,SIN,Asia Pacific,Singapore,17,0.17
8.219.200.178,2052,0,false,SIN,Asia Pacific,Singapore,17,0.17
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,0.17
8.219.199.70,2095,0,false,SIN,Asia Pacific,Singapore,23,0.17
8.219.216.234,2082,0,false,SIN,Asia Pacific,Singapore,8,0.17
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.17
8.219.153.253,2086,0,false,SIN,Asia Pacific,Singapore,20,0.17
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,0.17
8.219.56.244,2086,0,false,SIN,Asia Pacific,Singapore,3,0.17
8.222.212.255,8080,0,false,SIN,Asia Pacific,Singapore,3,0.16
8.219.56.244,8880,0,false,SIN,Asia Pacific,Singapore,25,0.16
8.219.54.152,8880,0,false,SIN,Asia Pacific,Singapore,6,0.16
47.236.164.65,8443,0,true,SIN,Asia Pacific,Singapore,156,0.16
8.219.123.11,2095,0,false,SIN,Asia Pacific,Singapore,5,0.16
47.236.164.65,2096,0,true,SIN,Asia Pacific,Singapore,103,0.16
8.219.51.227,8880,0,false,SIN,Asia Pacific,Singapore,45,0.16
8.219.199.70,2086,0,false,SIN,Asia Pacific,Singapore,4,0.16
47.236.164.65,2053,0,true,SIN,Asia Pacific,Singapore,117,0.16
47.236.164.65,2052,0,false,SIN,Asia Pacific,Singapore,11,0.15
8.222.199.55,2082,0,false,SIN,Asia Pacific,Singapore,5,0.15
8.219.110.248,8880,0,false,SIN,Asia Pacific,Singapore,8,0.15
8.219.102.123,2095,0,false,SIN,Asia Pacific,Singapore,21,0.15
8.222.212.255,2087,0,true,SIN,Asia Pacific,Singapore,54,0.15
8.219.210.214,2095,0,false,SIN,Asia Pacific,Singapore,9,0.15
8.222.145.43,2052,0,false,SIN,Asia Pacific,Singapore,13,0.15
8.219.193.97,8080,0,false,SIN,Asia Pacific,Singapore,13,0.15
8.219.239.79,8880,0,false,SIN,Asia Pacific,Singapore,9,0.15
8.219.143.124,2083,0,true,SIN,Asia Pacific,Singapore,80,0.15
8.222.212.255,8880,0,false,SIN,Asia Pacific,Singapore,4,0.14
8.222.156.205,2087,0,true,SIN,Asia Pacific,Singapore,120,0.14
8.219.216.234,2096,0,true,SIN,Asia Pacific,Singapore,61,0.14
47.76.37.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,73,0.14
8.219.251.207,2086,0,false,SIN,Asia Pacific,Singapore,10,0.14
47.254.65.110,443,443,true,SJC,North America,San Jose,169,0.14
8.219.153.253,2082,0,false,SIN,Asia Pacific,Singapore,13,0.14
8.219.200.178,2082,0,false,SIN,Asia Pacific,Singapore,30,0.14
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,0.13
8.222.199.55,2086,0,false,SIN,Asia Pacific,Singapore,13,0.13
8.219.123.11,2086,0,false,SIN,Asia Pacific,Singapore,12,0.13
149.129.8.215,80,80,false,SJC,North America,San Jose,137,0.13
8.219.123.11,8880,0,false,SIN,Asia Pacific,Singapore,13,0.13
8.219.210.214,8080,0,false,SIN,Asia Pacific,Singapore,25,0.13
8.219.153.253,8080,0,false,SIN,Asia Pacific,Singapore,19,0.12
8.219.208.104,2052,0,false,SIN,Asia Pacific,Singapore,5,0.12
8.219.210.214,2082,0,false,SIN,Asia Pacific,Singapore,25,0.12
8.219.110.248,8880,0,false,SIN,Asia Pacific,Singapore,14,0.12
8.219.200.178,8443,0,true,SIN,Asia Pacific,Singapore,126,0.11
8.222.171.236,2096,0,true,SIN,Asia Pacific,Singapore,162,0.11
8.219.54.152,2087,0,true,SIN,Asia Pacific,Singapore,121,0.11
8.222.171.236,2083,0,true,SIN,Asia Pacific,Singapore,49,0.11
8.219.102.123,2082,0,false,SIN,Asia Pacific,Singapore,10,0.11
8.219.56.244,2086,0,false,SIN,Asia Pacific,Singapore,17,0.11
8.219.143.124,2052,0,false,SIN,Asia Pacific,Singapore,10,0.11
8.219.153.253,8880,0,false,SIN,Asia Pacific,Singapore,8,0.11
8.222.199.55,8443,0,true,SIN,Asia Pacific,Singapore,55,0.11
8.222.212.255,2086,0,false,SIN,Asia Pacific,Singapore,3,0.11
8.219.208.104,2086,0,false,SIN,Asia Pacific,Singapore,16,0.10
47.76.49.246,8880,0,false,HKG,Asia Pacific,Hong Kong,59,0.10
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,0.10
8.219.153.253,8880,0,false,SIN,Asia Pacific,Singapore,15,0.10
8.222.199.55,2083,0,true,SIN,Asia Pacific,Singapore,59,0.10
8.222.199.55,2052,0,false,SIN,Asia Pacific,Singapore,5,0.10
47.243.179.249,8080,0,false,HKG,Asia Pacific,Hong Kong,46,0.10
8.222.145.43,2087,0,true,SIN,Asia Pacific,Singapore,93,0.09
47.236.169.236,2086,2086,false,SIN,Asia Pacific,Singapore,28,0.09
8.222.212.255,2096,0,true,SIN,Asia Pacific,Singapore,60,0.09
47.89.244.253,443,443,true,SJC,North America,San Jose,172,0.09
8.219.110.248,2052,0,false,SIN,Asia Pacific,Singapore,10,0.09
8.219.51.227,2096,0,true,SIN,Asia Pacific,Singapore,29,0.09
8.219.210.214,8880,0,false,SIN,Asia Pacific,Singapore,4,0.09
8.222.156.205,2095,0,false,SIN,Asia Pacific,Singapore,24,0.09
198.11.169.77,8080,0,false,SJC,North America,San Jose,182,0.09
8.217.3.165,80,0,false,HKG,Asia Pacific,Hong Kong,36,0.09
8.219.102.123,2053,0,true,SIN,Asia Pacific,Singapore,86,0.09
8.219.153.253,2087,0,true,SIN,Asia Pacific,Singapore,117,0.08
8.218.56.91,80,0,false,HKG,Asia Pacific,Hong Kong,43,0.08
161.117.250.139,80,0,false,SIN,Asia Pacific,Singapore,25,0.08
47.88.27.64,80,0,false,SJC,North America,San Jose,179,0.08
8.219.110.248,2087,0,true,SIN,Asia Pacific,Singapore,115,0.08
47.243.179.249,2095,0,false,HKG,Asia Pacific,Hong Kong,39,0.08
8.219.193.97,2095,0,false,SIN,Asia Pacific,Singapore,11,0.08
47.243.179.249,2082,0,false,HKG,Asia Pacific,Hong Kong,44,0.08
47.243.179.249,2086,0,false,HKG,Asia Pacific,Hong Kong,49,0.08
8.219.153.253,2052,0,false,SIN,Asia Pacific,Singapore,10,0.08
8.219.102.123,2083,0,true,SIN,Asia Pacific,Singapore,57,0.08
47.88.27.64,80,0,false,SJC,North America,San Jose,176,0.08
8.219.239.79,2082,0,false,SIN,Asia Pacific,Singapore,12,0.08
8.219.51.227,2087,0,true,SIN,Asia Pacific,Singapore,84,0.08
8.219.199.70,2052,0,false,SIN,Asia Pacific,Singapore,12,0.08
47.254.82.159,80,0,false,SJC,North America,San Jose,182,0.07
8.219.56.244,2096,0,true,SIN,Asia Pacific,Singapore,51,0.07
47.254.82.159,80,0,false,SJC,North America,San Jose,171,0.07
8.219.54.152,2053,0,true,SIN,Asia Pacific,Singapore,61,0.07
8.219.193.97,2082,0,false,SIN,Asia Pacific,Singapore,15,0.07
47.91.1.94,80,0,false,NRT,Asia Pacific,Tokyo,76,0.07
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,0.07
8.222.145.43,2087,0,true,SIN,Asia Pacific,Singapore,31,0.07
8.219.56.244,2053,0,true,SIN,Asia Pacific,Singapore,37,0.07
8.219.239.79,2095,0,false,SIN,Asia Pacific,Singapore,26,0.07
8.219.153.253,2095,0,false,SIN,Asia Pacific,Singapore,13,0.07
47.74.6.55,80,0,false,NRT,Asia Pacific,Tokyo,77,0.07
8.219.208.104,2082,0,false,SIN,Asia Pacific,Singapore,8,0.07
8.222.199.55,80,0,false,SIN,Asia Pacific,Singapore,5,0.07
47.91.22.66,80,0,false,NRT,Asia Pacific,Tokyo,77,0.07
8.219.193.97,2083,0,true,SIN,Asia Pacific,Singapore,89,0.07
8.222.212.255,8443,0,true,SIN,Asia Pacific,Singapore,23,0.07
8.219.143.124,2086,0,false,SIN,Asia Pacific,Singapore,15,0.07
47.245.14.74,80,0,false,NRT,Asia Pacific,Tokyo,76,0.07
47.236.120.9,2096,0,true,SIN,Asia Pacific,Singapore,64,0.07
8.219.193.97,2053,0,true,SIN,Asia Pacific,Singapore,102,0.07
47.245.52.197,80,0,false,NRT,Asia Pacific,Tokyo,74,0.07
8.219.153.253,2083,0,true,SIN,Asia Pacific,Singapore,125,0.07
8.219.54.152,2096,0,true,SIN,Asia Pacific,Singapore,39,0.07
47.245.37.56,80,0,false,NRT,Asia Pacific,Tokyo,72,0.07
47.236.120.9,80,0,false,SIN,Asia Pacific,Singapore,42,0.07
47.74.6.157,80,0,false,NRT,Asia Pacific,Tokyo,80,0.07
8.219.56.244,2083,0,true,SIN,Asia Pacific,Singapore,50,0.07
47.243.179.249,80,0,false,HKG,Asia Pacific,Hong Kong,45,0.07
8.219.56.244,80,0,false,SIN,Asia Pacific,Singapore,33,0.07
47.91.1.38,80,0,false,NRT,Asia Pacific,Tokyo,72,0.07
8.219.123.11,2052,0,false,SIN,Asia Pacific,Singapore,16,0.07
47.236.6.170,8443,0,true,SIN,Asia Pacific,Singapore,50,0.07
8.219.56.244,2053,0,true,SIN,Asia Pacific,Singapore,93,0.07
47.245.31.153,80,0,false,NRT,Asia Pacific,Tokyo,72,0.07
8.219.208.104,2095,0,false,SIN,Asia Pacific,Singapore,12,0.07
8.219.216.234,80,0,false,SIN,Asia Pacific,Singapore,10,0.07
47.236.6.170,2087,0,true,SIN,Asia Pacific,Singapore,73,0.07
47.236.6.170,2083,0,true,SIN,Asia Pacific,Singapore,88,0.07
47.245.55.202,80,0,false,NRT,Asia Pacific,Tokyo,73,0.06
47.245.59.167,80,0,false,NRT,Asia Pacific,Tokyo,74,0.06
47.74.53.112,80,0,false,NRT,Asia Pacific,Tokyo,82,0.06
8.219.51.227,2087,0,true,SIN,Asia Pacific,Singapore,22,0.06
47.245.39.116,80,0,false,NRT,Asia Pacific,Tokyo,75,0.06
47.74.54.182,80,0,false,NRT,Asia Pacific,Tokyo,72,0.06
8.219.208.104,80,0,false,SIN,Asia Pacific,Singapore,26,0.06
47.236.6.170,80,0,false,SIN,Asia Pacific,Singapore,17,0.06
8.219.102.123,8880,0,false,SIN,Asia Pacific,Singapore,12,0.06
47.236.164.65,80,0,false,SIN,Asia Pacific,Singapore,20,0.06
8.222.171.236,80,0,false,SIN,Asia Pacific,Singapore,5,0.06
8.222.212.255,80,0,false,SIN,Asia Pacific,Singapore,6,0.06
8.219.239.79,2096,0,true,SIN,Asia Pacific,Singapore,65,0.06
47.236.6.170,2053,0,true,SIN,Asia Pacific,Singapore,145,0.06
47.245.39.116,80,0,false,NRT,Asia Pacific,Tokyo,75,0.06
8.219.51.227,80,0,false,SIN,Asia Pacific,Singapore,15,0.06
47.74.43.143,80,0,false,NRT,Asia Pacific,Tokyo,73,0.06
47.245.12.189,80,0,false,NRT,Asia Pacific,Tokyo,72,0.06
8.219.56.244,80,0,false,SIN,Asia Pacific,Singapore,3,0.06
47.245.37.56,80,0,false,NRT,Asia Pacific,Tokyo,77,0.06
8.219.56.244,8443,0,true,SIN,Asia Pacific,Singapore,88,0.06
8.219.110.248,80,0,false,SIN,Asia Pacific,Singapore,43,0.06
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,0.06
47.236.164.65,80,0,false,SIN,Asia Pacific,Singapore,20,0.06
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,0.06
8.218.148.106,443,443,true,HKG,Asia Pacific,Hong Kong,58,0.06
8.219.123.11,2087,0,true,SIN,Asia Pacific,Singapore,122,0.06
8.219.251.207,2082,0,false,SIN,Asia Pacific,Singapore,29,0.06
8.219.210.214,8443,0,true,SIN,Asia Pacific,Singapore,43,0.06
8.222.199.55,80,0,false,SIN,Asia Pacific,Singapore,6,0.06
8.219.208.104,8880,0,false,SIN,Asia Pacific,Singapore,19,0.06
8.219.210.214,80,0,false,SIN,Asia Pacific,Singapore,35,0.06
8.219.153.253,80,0,false,SIN,Asia Pacific,Singapore,12,0.06
8.219.216.234,2053,0,true,SIN,Asia Pacific,Singapore,116,0.06
8.222.212.255,80,0,false,SIN,Asia Pacific,Singapore,15,0.06
8.219.239.79,80,0,false,SIN,Asia Pacific,Singapore,28,0.06
47.243.179.249,2052,0,false,HKG,Asia Pacific,Hong Kong,39,0.06
47.74.6.55,80,0,false,NRT,Asia Pacific,Tokyo,86,0.06
8.219.208.104,80,0,false,SIN,Asia Pacific,Singapore,2,0.06
8.219.54.152,80,0,false,SIN,Asia Pacific,Singapore,4,0.06
8.219.51.227,2083,0,true,SIN,Asia Pacific,Singapore,86,0.06
8.219.193.97,80,0,false,SIN,Asia Pacific,Singapore,6,0.06
8.219.54.152,2087,0,true,SIN,Asia Pacific,Singapore,38,0.06
8.219.51.227,2053,0,true,SIN,Asia Pacific,Singapore,82,0.06
8.219.251.207,2052,0,false,SIN,Asia Pacific,Singapore,6,0.06
8.219.123.11,8443,0,true,SIN,Asia Pacific,Singapore,80,0.06
8.219.199.70,80,0,false,SIN,Asia Pacific,Singapore,3,0.06
8.219.153.253,80,0,false,SIN,Asia Pacific,Singapore,12,0.06
8.219.199.70,80,0,false,SIN,Asia Pacific,Singapore,5,0.06
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.06
47.243.179.249,443,0,true,HKG,Asia Pacific,Hong Kong,40,0.06
8.219.200.178,80,0,false,SIN,Asia Pacific,Singapore,4,0.06
8.219.153.253,8443,0,true,SIN,Asia Pacific,Singapore,70,0.06
8.219.102.123,80,0,false,SIN,Asia Pacific,Singapore,6,0.06
8.219.54.152,8443,0,true,SIN,Asia Pacific,Singapore,159,0.06
47.236.164.65,2096,0,true,SIN,Asia Pacific,Singapore,71,0.06
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,0.06
47.236.120.9,2087,0,true,SIN,Asia Pacific,Singapore,68,0.06
8.219.216.234,2083,0,true,SIN,Asia Pacific,Singapore,53,0.05
47.245.59.167,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.245.37.56,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.245.37.56,2095,0,false,NRT,Asia Pacific,Tokyo,86,0.05
47.245.37.56,2086,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.245.37.56,2086,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.245.37.56,2052,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.74.6.157,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.236.164.65,2087,0,true,SIN,Asia Pacific,Singapore,121,0.05
8.219.123.11,80,0,false,SIN,Asia Pacific,Singapore,11,0.05
47.91.1.38,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.14.74,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.91.1.38,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.53.112,8880,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.53.112,8080,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.91.22.66,8080,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.245.12.189,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.74.43.143,2086,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.43.143,8080,0,false,NRT,Asia Pacific,Tokyo,68,0.05
47.245.14.74,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.53.112,2052,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.91.1.38,2095,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.245.59.167,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.54.182,2082,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.39.116,2095,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.74.6.55,2082,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.74.53.112,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.39.116,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.14.74,2086,0,false,NRT,Asia Pacific,Tokyo,95,0.05
47.74.6.157,8080,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.245.12.189,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.91.1.38,2052,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.245.37.56,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.91.22.66,2052,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.245.52.197,8080,0,false,NRT,Asia Pacific,Tokyo,84,0.05
47.74.6.55,8080,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.245.12.189,8080,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.91.22.66,8880,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.245.31.153,8880,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.245.59.167,2082,0,false,NRT,Asia Pacific,Tokyo,76,0.05
8.219.153.253,2082,0,false,SIN,Asia Pacific,Singapore,14,0.05
47.245.31.153,2082,0,false,NRT,Asia Pacific,Tokyo,84,0.05
47.245.31.153,8080,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.245.37.56,2082,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.43.143,8880,0,false,NRT,Asia Pacific,Tokyo,71,0.05
47.74.43.143,2095,0,false,NRT,Asia Pacific,Tokyo,70,0.05
8.222.156.205,80,0,false,SIN,Asia Pacific,Singapore,4,0.05
47.74.43.143,2082,0,false,NRT,Asia Pacific,Tokyo,66,0.05
47.74.6.55,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.05
47.74.54.182,8880,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.245.59.167,8080,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.6.157,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.39.116,2086,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.91.22.66,2086,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.74.6.55,2086,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.54.182,8080,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.245.37.56,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.74.6.55,2052,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.74.54.182,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.14.74,2082,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.91.1.38,8080,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.245.37.56,2082,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.39.116,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.245.55.202,2095,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.59.167,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.245.55.202,2086,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.245.39.116,2082,0,false,NRT,Asia Pacific,Tokyo,84,0.05
47.245.12.189,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.39.116,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.245.52.197,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.245.55.202,2052,0,false,NRT,Asia Pacific,Tokyo,85,0.05
47.245.39.116,2086,0,false,NRT,Asia Pacific,Tokyo,83,0.05
47.74.6.55,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.245.52.197,2086,0,false,NRT,Asia Pacific,Tokyo,83,0.05
47.245.31.153,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.52.197,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.245.14.74,8880,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.245.52.197,2082,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.74.6.55,2082,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.53.112,2082,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.54.182,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.52.197,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.91.1.94,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.74.6.157,2082,0,false,NRT,Asia Pacific,Tokyo,95,0.05
47.74.43.143,2052,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.74.53.112,2086,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.6.55,8080,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.245.39.116,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.91.1.94,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.245.55.202,8080,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.74.53.112,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.55.202,8880,0,false,NRT,Asia Pacific,Tokyo,72,0.05
161.117.250.139,80,0,false,SIN,Asia Pacific,Singapore,10,0.05
8.219.153.253,2086,0,false,SIN,Asia Pacific,Singapore,11,0.05
47.74.6.55,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.12.189,2086,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.6.157,2095,0,false,NRT,Asia Pacific,Tokyo,86,0.05
47.91.1.94,2095,0,false,NRT,Asia Pacific,Tokyo,74,0.05
8.222.212.255,443,0,true,SIN,Asia Pacific,Singapore,53,0.05
47.245.59.167,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.12.189,8880,0,false,NRT,Asia Pacific,Tokyo,78,0.05
47.91.1.38,2086,0,false,NRT,Asia Pacific,Tokyo,71,0.05
47.91.22.66,2082,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.245.55.202,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.245.39.116,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.245.39.116,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.31.153,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.6.55,2095,0,false,NRT,Asia Pacific,Tokyo,69,0.05
47.74.6.157,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.39.116,2095,0,false,NRT,Asia Pacific,Tokyo,74,0.05
8.219.102.123,8443,0,true,SIN,Asia Pacific,Singapore,63,0.05
47.245.39.116,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.6.55,8880,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.54.182,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.6.157,8880,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.6.55,2086,0,false,NRT,Asia Pacific,Tokyo,85,0.05
47.74.6.157,2095,0,false,NRT,Asia Pacific,Tokyo,78,0.05
47.245.37.56,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.6.157,2082,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.54.182,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.91.1.94,8080,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.37.56,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.05
8.219.199.70,443,0,true,SIN,Asia Pacific,Singapore,150,0.05
47.243.179.249,2087,0,true,HKG,Asia Pacific,Hong Kong,41,0.05
47.245.37.56,8880,0,false,NRT,Asia Pacific,Tokyo,70,0.05
8.219.110.248,443,0,true,SIN,Asia Pacific,Singapore,69,0.05
47.236.164.65,2087,0,true,SIN,Asia Pacific,Singapore,76,0.04
8.219.123.11,80,0,false,SIN,Asia Pacific,Singapore,5,0.04
47.74.6.157,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.04
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,0.04
8.219.56.244,2082,0,false,SIN,Asia Pacific,Singapore,12,0.04
8.219.110.248,2086,0,false,SIN,Asia Pacific,Singapore,20,0.04
8.222.199.55,443,0,true,SIN,Asia Pacific,Singapore,75,0.04
47.245.31.153,2095,0,false,NRT,Asia Pacific,Tokyo,72,0.04
8.219.239.79,80,0,false,SIN,Asia Pacific,Singapore,4,0.04
8.222.222.64,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.04
47.91.22.66,2095,0,false,NRT,Asia Pacific,Tokyo,85,0.04
47.91.1.94,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.04
47.57.14.118,80,80,false,SJC,North America,San Jose,42,0.04
47.74.6.157,8080,0,false,NRT,Asia Pacific,Tokyo,74,0.04
8.219.193.97,8880,0,false,SIN,Asia Pacific,Singapore,12,0.04
8.219.110.248,2082,0,false,SIN,Asia Pacific,Singapore,6,0.04
47.243.179.249,2053,0,true,HKG,Asia Pacific,Hong Kong,99,0.04
8.219.143.124,2052,0,false,SIN,Asia Pacific,Singapore,12,0.04
47.243.179.249,2096,0,true,HKG,Asia Pacific,Hong Kong,82,0.04
47.243.179.249,8443,0,true,HKG,Asia Pacific,Hong Kong,46,0.04
47.245.14.74,8080,0,false,NRT,Asia Pacific,Tokyo,78,0.04
47.74.6.157,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.04
8.219.54.152,8443,0,true,SIN,Asia Pacific,Singapore,52,0.04
8.219.54.152,2052,0,false,SIN,Asia Pacific,Singapore,23,0.04
