IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
158.101.92.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,144,1.74
158.101.92.156,8080,8080,false,LAX,North America,Los Angeles,180,1.71
140.238.32.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,141,1.70
140.238.32.238,8443,8443,true,NRT,Asia Pacific,Tokyo,75,1.69
158.178.129.114,8443,443,true,TLV,Middle East,Tel Aviv,207,1.67
150.230.217.63,8443,8443,true,LAX,North America,Los Angeles,191,1.67
158.101.140.252,8443,8443,true,HKG,Asia Pacific,Hong Kong,205,1.62
150.230.105.179,2082,2082,false,HKG,Asia Pacific,Hong Kong,186,1.60
138.2.6.252,8080,8080,false,LAX,North America,Los Angeles,246,1.60
158.101.140.252,2053,2053,true,LAX,North America,Los Angeles,236,1.60
158.101.140.252,80,80,false,LAX,North America,Los Angeles,184,1.59
132.145.121.247,8443,8443,true,HKG,Asia Pacific,Hong Kong,204,1.59
140.238.35.138,2052,2052,false,NRT,Asia Pacific,Tokyo,81,1.59
158.101.92.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,142,1.57
141.147.40.44,8443,443,true,FRA,Europe,Frankfurt,218,1.57
158.101.142.103,2052,2052,false,LAX,North America,Los Angeles,184,1.55
140.238.32.112,2053,2053,true,SIN,Asia Pacific,Singapore,211,1.51
141.147.174.190,2087,2087,true,LAX,North America,Los Angeles,237,1.51
158.101.140.252,2083,2083,true,NRT,Asia Pacific,Tokyo,156,1.50
168.138.212.40,8443,8443,true,NRT,Asia Pacific,Tokyo,174,1.50
131.186.27.112,2096,443,true,ICN,Asia Pacific,Seoul,105,1.49
168.138.206.236,2096,2096,true,LAX,North America,Los Angeles,193,1.49
138.3.222.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,144,1.48
131.186.44.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,140,1.45
141.147.174.190,2053,2053,true,LAX,North America,Los Angeles,207,1.45
141.147.76.163,443,443,true,AMS,Europe,Amsterdam,172,1.44
140.238.60.177,8880,8880,false,HKG,Asia Pacific,Hong Kong,195,1.43
158.101.92.156,2083,2083,true,NRT,Asia Pacific,Tokyo,128,1.43
151.145.64.170,2052,2052,false,LAX,North America,Los Angeles,181,1.43
168.138.213.210,2086,2086,false,SIN,Asia Pacific,Singapore,212,1.42
141.147.170.160,2083,2083,true,HKG,Asia Pacific,Hong Kong,223,1.41
168.138.205.195,2083,2083,true,NRT,Asia Pacific,Tokyo,88,1.35
132.145.121.34,2096,2096,true,SIN,Asia Pacific,Singapore,199,1.34
151.145.64.170,2082,2082,false,SIN,Asia Pacific,Singapore,161,1.33
168.138.208.164,8443,8443,true,SIN,Asia Pacific,Singapore,221,1.31
151.145.64.170,2053,2053,true,NRT,Asia Pacific,Tokyo,76,1.29
138.2.6.252,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,1.28
168.138.209.84,2086,2086,false,HKG,Asia Pacific,Hong Kong,197,1.26
131.186.45.88,2087,2087,true,LAX,North America,Los Angeles,286,1.25
132.145.121.175,2087,2087,true,NRT,Asia Pacific,Tokyo,128,1.24
193.123.233.143,2096,80,false,HKG,Asia Pacific,Hong Kong,128,1.21
132.226.7.217,443,443,true,SIN,Asia Pacific,Singapore,119,1.19
158.101.159.181,8443,8443,true,HKG,Asia Pacific,Hong Kong,215,1.18
151.145.64.170,2096,2096,true,NRT,Asia Pacific,Tokyo,116,1.18
168.138.206.68,8080,8080,false,HKG,Asia Pacific,Hong Kong,188,1.17
132.145.121.125,8080,8080,false,HKG,Asia Pacific,Hong Kong,144,1.15
168.138.192.185,2053,2053,true,HKG,Asia Pacific,Hong Kong,228,1.14
168.138.212.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,202,1.13
138.2.6.252,2087,2087,true,LAX,North America,Los Angeles,240,1.13
141.147.181.148,8443,8443,true,LAX,North America,Los Angeles,192,1.13
168.138.214.62,8880,8880,false,NRT,Asia Pacific,Tokyo,134,1.09
168.138.198.202,2087,2087,true,NRT,Asia Pacific,Tokyo,139,1.09
131.186.61.45,2053,2053,true,LAX,North America,Los Angeles,267,1.09
140.238.32.112,8443,8443,true,LAX,North America,Los Angeles,222,1.07
131.186.47.255,2053,2053,true,HKG,Asia Pacific,Hong Kong,144,1.06
158.101.92.156,2082,2082,false,LAX,North America,Los Angeles,234,1.05
150.230.105.179,8080,8080,false,NRT,Asia Pacific,Tokyo,128,1.04
132.145.121.125,2083,2083,true,HKG,Asia Pacific,Hong Kong,204,1.03
132.145.127.21,2052,2052,false,NRT,Asia Pacific,Tokyo,78,1.01
158.101.92.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,143,1.00
138.2.6.252,2096,2096,true,HKG,Asia Pacific,Hong Kong,281,1.00
131.186.59.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,0.96
132.145.121.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,158,0.95
168.138.205.38,2083,2083,true,LAX,North America,Los Angeles,208,0.94
168.138.209.84,2087,2087,true,SIN,Asia Pacific,Singapore,248,0.92
140.238.54.149,2052,2052,false,LAX,North America,Los Angeles,183,0.91
138.2.6.252,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,0.89
168.138.212.175,2052,2052,false,HKG,Asia Pacific,Hong Kong,190,0.86
138.2.6.252,2082,2082,false,SIN,Asia Pacific,Singapore,159,0.85
138.2.6.252,80,80,false,SIN,Asia Pacific,Singapore,152,0.84
140.83.37.145,2086,2086,false,HKG,Asia Pacific,Hong Kong,139,0.82
138.2.6.252,2086,2086,false,LAX,North America,Los Angeles,192,0.80
132.145.121.125,2082,2082,false,SIN,Asia Pacific,Singapore,148,0.79
192.9.224.22,443,443,true,SJC,North America,San Jose,187,0.79
151.145.64.170,8080,8080,false,SIN,Asia Pacific,Singapore,200,0.79
140.238.32.112,2083,2083,true,LAX,North America,Los Angeles,199,0.78
132.145.123.112,2096,2096,true,HKG,Asia Pacific,Hong Kong,142,0.77
140.238.32.112,8880,8880,false,LAX,North America,Los Angeles,180,0.77
132.145.117.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,142,0.73
138.2.24.114,2083,2083,true,LAX,North America,Los Angeles,200,0.72
132.145.121.247,2096,2096,true,LAX,North America,Los Angeles,202,0.69
138.2.6.252,2053,2053,true,LAX,North America,Los Angeles,240,0.68
150.230.204.21,80,0,false,NRT,Asia Pacific,Tokyo,75,0.66
140.83.37.145,8880,8880,false,LAX,North America,Los Angeles,186,0.66
138.2.6.252,2083,2083,true,SIN,Asia Pacific,Singapore,225,0.66
140.83.37.145,2095,2095,false,HKG,Asia Pacific,Hong Kong,188,0.64
140.83.37.145,2087,2087,true,LAX,North America,Los Angeles,186,0.64
158.101.140.252,8880,8880,false,HKG,Asia Pacific,Hong Kong,186,0.64
131.186.59.94,8443,8443,true,LAX,North America,Los Angeles,320,0.64
141.147.170.160,2096,2096,true,LAX,North America,Los Angeles,241,0.60
141.147.81.190,443,443,true,FRA,Europe,Frankfurt,242,0.60
140.238.32.112,2095,2095,false,NRT,Asia Pacific,Tokyo,123,0.59
140.238.54.166,80,80,false,HKG,Asia Pacific,Hong Kong,200,0.58
140.83.37.145,2052,2052,false,HKG,Asia Pacific,Hong Kong,192,0.58
151.145.64.170,2086,2086,false,HKG,Asia Pacific,Hong Kong,144,0.57
140.238.48.97,2052,2052,false,SIN,Asia Pacific,Singapore,194,0.56
150.230.219.83,2052,2052,false,SIN,Asia Pacific,Singapore,156,0.56
132.145.123.143,2087,2087,true,HKG,Asia Pacific,Hong Kong,213,0.56
158.101.81.4,8880,8880,false,NRT,Asia Pacific,Tokyo,74,0.55
158.101.140.252,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,0.53
158.101.140.252,2082,2082,false,LAX,North America,Los Angeles,184,0.49
192.18.130.107,443,443,true,SJC,North America,San Jose,202,0.44
132.145.121.125,2095,2095,false,HKG,Asia Pacific,Hong Kong,186,0.38
140.238.32.112,80,80,false,SIN,Asia Pacific,Singapore,161,0.38
168.138.185.253,2095,0,false,SIN,Asia Pacific,Singapore,2,0.36
132.145.123.112,2087,2087,true,HKG,Asia Pacific,Hong Kong,204,0.35
168.138.185.253,2052,0,false,SIN,Asia Pacific,Singapore,2,0.35
150.230.47.17,443,443,true,SJC,North America,San Jose,560,0.32
168.138.185.253,2086,0,false,SIN,Asia Pacific,Singapore,2,0.31
132.145.121.125,2096,2096,true,HKG,Asia Pacific,Hong Kong,170,0.31
140.238.51.89,8880,8880,false,SIN,Asia Pacific,Singapore,195,0.30
151.145.64.170,8880,8880,false,SIN,Asia Pacific,Singapore,155,0.28
150.230.201.162,2095,2095,false,HKG,Asia Pacific,Hong Kong,144,0.26
168.138.185.253,8880,0,false,SIN,Asia Pacific,Singapore,3,0.26
132.145.121.125,2087,2087,true,HKG,Asia Pacific,Hong Kong,156,0.25
164.152.17.14,443,443,true,ORD,North America,Chicago,210,0.24
168.138.185.253,2087,0,true,SIN,Asia Pacific,Singapore,77,0.21
168.138.185.253,8443,0,true,SIN,Asia Pacific,Singapore,15,0.20
168.138.185.253,8080,0,false,SIN,Asia Pacific,Singapore,2,0.19
158.179.169.254,8080,0,false,ICN,Asia Pacific,Seoul,116,0.18
168.138.185.253,2096,0,true,SIN,Asia Pacific,Singapore,54,0.16
129.150.48.166,80,0,false,SIN,Asia Pacific,Singapore,19,0.13
143.47.182.76,80,0,false,AMS,Europe,Amsterdam,185,0.13
138.2.230.61,80,0,false,SJC,North America,San Jose,281,0.10
138.2.35.151,80,0,false,KIX,Asia Pacific,Osaka,75,0.08
150.230.6.128,80,0,false,KIX,Asia Pacific,Osaka,131,0.08
150.230.44.13,443,0,true,SJC,North America,San Jose,568,0.07
140.238.37.162,80,0,false,NRT,Asia Pacific,Tokyo,75,0.07
168.138.185.253,80,0,false,SIN,Asia Pacific,Singapore,2,0.07
150.230.105.183,80,0,false,NRT,Asia Pacific,Tokyo,121,0.07
138.3.216.181,80,0,false,NRT,Asia Pacific,Tokyo,123,0.07
150.230.217.29,80,0,false,NRT,Asia Pacific,Tokyo,76,0.06
138.2.11.227,80,0,false,NRT,Asia Pacific,Tokyo,77,0.06
158.101.93.200,80,0,false,NRT,Asia Pacific,Tokyo,75,0.06
155.248.162.233,80,0,false,NRT,Asia Pacific,Tokyo,129,0.06
132.226.0.181,80,0,false,NRT,Asia Pacific,Tokyo,75,0.06
132.145.117.33,80,0,false,NRT,Asia Pacific,Tokyo,130,0.06
132.145.123.6,80,0,false,NRT,Asia Pacific,Tokyo,73,0.06
192.9.235.224,80,0,false,SJC,North America,San Jose,297,0.06
138.2.14.77,80,0,false,NRT,Asia Pacific,Tokyo,130,0.06
151.145.65.108,80,0,false,NRT,Asia Pacific,Tokyo,127,0.06
138.2.19.154,80,0,false,NRT,Asia Pacific,Tokyo,82,0.06
138.2.27.113,80,0,false,NRT,Asia Pacific,Tokyo,77,0.06
146.56.188.46,80,0,false,NRT,Asia Pacific,Tokyo,90,0.06
192.18.159.223,80,0,false,YYZ,North America,Toronto,223,0.06
132.226.8.9,80,0,false,NRT,Asia Pacific,Tokyo,81,0.06
149.130.218.26,80,80,false,ORD,North America,Chicago,221,0.06
89.168.37.47,80,0,false,CDG,Europe,Paris,156,0.06
140.238.42.149,80,0,false,NRT,Asia Pacific,Tokyo,124,0.06
138.3.222.50,80,0,false,NRT,Asia Pacific,Tokyo,78,0.06
158.101.136.221,80,0,false,NRT,Asia Pacific,Tokyo,76,0.06
138.2.26.80,80,0,false,NRT,Asia Pacific,Tokyo,119,0.05
158.101.136.221,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.05
150.230.213.65,80,0,false,NRT,Asia Pacific,Tokyo,75,0.05
132.226.0.181,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
158.101.136.221,2086,0,false,NRT,Asia Pacific,Tokyo,127,0.05
138.3.222.50,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.05
138.2.27.113,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
144.24.87.205,80,0,false,ICN,Asia Pacific,Seoul,68,0.05
141.148.227.230,80,0,false,AMS,Europe,Amsterdam,176,0.05
138.2.19.154,2082,0,false,NRT,Asia Pacific,Tokyo,73,0.05
143.47.45.82,80,0,false,MAD,Europe,Madrid,171,0.05
138.3.244.36,80,0,false,FRA,Europe,Frankfurt,167,0.05
138.2.14.77,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
150.230.213.65,8880,0,false,NRT,Asia Pacific,Tokyo,122,0.05
138.2.26.80,8880,0,false,NRT,Asia Pacific,Tokyo,73,0.05
132.145.117.33,2052,0,false,NRT,Asia Pacific,Tokyo,120,0.05
138.2.26.80,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.05
158.101.93.200,2052,0,false,NRT,Asia Pacific,Tokyo,85,0.05
151.145.65.108,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.05
138.2.27.113,8880,0,false,NRT,Asia Pacific,Tokyo,123,0.05
158.101.93.200,2086,0,false,NRT,Asia Pacific,Tokyo,119,0.05
132.145.123.6,2095,0,false,NRT,Asia Pacific,Tokyo,78,0.05
138.2.6.248,2082,0,false,NRT,Asia Pacific,Tokyo,81,0.05
138.2.19.154,8880,0,false,NRT,Asia Pacific,Tokyo,129,0.05
138.3.216.181,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.05
132.226.0.181,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
158.101.136.221,2095,0,false,NRT,Asia Pacific,Tokyo,127,0.05
151.145.65.108,2095,0,false,NRT,Asia Pacific,Tokyo,85,0.05
132.145.123.6,2052,0,false,NRT,Asia Pacific,Tokyo,127,0.05
132.226.8.9,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.05
132.226.8.9,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.05
138.2.11.227,8880,0,false,NRT,Asia Pacific,Tokyo,122,0.05
150.230.217.29,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
140.238.42.149,2082,0,false,NRT,Asia Pacific,Tokyo,125,0.05
138.2.19.154,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.05
140.238.37.162,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.05
132.145.117.33,2095,0,false,NRT,Asia Pacific,Tokyo,79,0.05
150.230.108.82,8880,0,false,NRT,Asia Pacific,Tokyo,128,0.05
150.230.213.65,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.05
138.3.222.50,2052,0,false,NRT,Asia Pacific,Tokyo,127,0.05
138.2.14.77,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.05
150.230.213.65,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
140.238.37.162,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
150.230.217.29,2052,0,false,NRT,Asia Pacific,Tokyo,121,0.05
138.2.19.154,2052,0,false,NRT,Asia Pacific,Tokyo,125,0.05
138.2.11.227,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
158.101.136.128,2086,0,false,NRT,Asia Pacific,Tokyo,81,0.05
132.226.8.9,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
132.226.8.9,2095,0,false,NRT,Asia Pacific,Tokyo,123,0.05
168.138.203.39,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
132.145.127.203,8443,443,true,NRT,Asia Pacific,Tokyo,74,0.05
150.230.108.82,2082,0,false,NRT,Asia Pacific,Tokyo,131,0.05
132.226.0.181,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.05
140.238.42.149,2095,0,false,NRT,Asia Pacific,Tokyo,121,0.05
140.238.37.162,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.05
138.2.6.248,2052,0,false,NRT,Asia Pacific,Tokyo,126,0.05
158.101.136.128,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
138.2.27.113,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.05
129.146.42.46,8080,80,false,LAX,North America,Los Angeles,215,0.05
138.3.222.50,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
138.3.216.181,8080,0,false,NRT,Asia Pacific,Tokyo,120,0.05
138.2.11.227,2086,0,false,NRT,Asia Pacific,Tokyo,127,0.05
132.145.123.6,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
151.145.65.108,2052,0,false,NRT,Asia Pacific,Tokyo,81,0.05
150.230.108.82,2086,0,false,NRT,Asia Pacific,Tokyo,78,0.05
138.2.6.248,8080,0,false,NRT,Asia Pacific,Tokyo,129,0.05
132.145.117.33,2082,0,false,NRT,Asia Pacific,Tokyo,128,0.05
132.145.117.33,8080,0,false,NRT,Asia Pacific,Tokyo,125,0.05
138.2.27.113,2052,0,false,NRT,Asia Pacific,Tokyo,128,0.05
138.3.222.50,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.05
158.101.93.200,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
138.2.14.77,2095,0,false,NRT,Asia Pacific,Tokyo,78,0.05
168.138.203.39,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.05
132.145.123.6,2086,0,false,NRT,Asia Pacific,Tokyo,121,0.05
150.230.105.183,2095,0,false,NRT,Asia Pacific,Tokyo,121,0.05
168.138.203.39,2086,0,false,NRT,Asia Pacific,Tokyo,122,0.05
138.2.234.238,80,0,false,SJC,North America,San Jose,189,0.05
168.138.203.39,8080,0,false,NRT,Asia Pacific,Tokyo,78,0.05
168.138.203.39,2095,0,false,NRT,Asia Pacific,Tokyo,91,0.04
168.138.203.39,8880,0,false,NRT,Asia Pacific,Tokyo,80,0.04
129.150.48.166,2095,0,false,SIN,Asia Pacific,Singapore,14,0.04
150.230.213.65,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.04
150.230.102.122,80,0,false,LAX,North America,Los Angeles,75,0.04
158.101.136.128,2052,0,false,NRT,Asia Pacific,Tokyo,121,0.04
132.145.127.203,2053,443,true,NRT,Asia Pacific,Tokyo,76,0.04
150.230.217.29,2095,0,false,NRT,Asia Pacific,Tokyo,120,0.04
138.2.114.218,80,0,false,ICN,Asia Pacific,Seoul,67,0.04
138.2.229.233,80,0,false,SJC,North America,San Jose,432,0.04
150.230.98.140,80,0,false,HKG,Asia Pacific,Hong Kong,74,0.04
192.18.130.23,80,0,false,SJC,North America,San Jose,245,0.03
150.230.213.65,2082,0,false,NRT,Asia Pacific,Tokyo,123,0.03
132.145.123.6,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.03
138.2.11.227,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.03
138.3.222.50,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.03
151.145.65.108,2086,0,false,NRT,Asia Pacific,Tokyo,129,0.03
132.226.0.181,8880,0,false,NRT,Asia Pacific,Tokyo,129,0.03
140.238.42.149,2052,0,false,NRT,Asia Pacific,Tokyo,78,0.03
140.238.42.149,8880,0,false,NRT,Asia Pacific,Tokyo,125,0.03
138.2.27.113,8080,0,false,NRT,Asia Pacific,Tokyo,123,0.03
138.2.19.154,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.03
150.230.217.29,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.03
150.230.108.82,2095,0,false,NRT,Asia Pacific,Tokyo,74,0.03
140.238.42.149,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.03
138.2.14.77,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.03
158.101.93.200,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.03
158.101.136.221,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.03
140.238.42.149,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.03
138.3.216.181,2086,0,false,NRT,Asia Pacific,Tokyo,78,0.03
150.230.108.82,8080,0,false,NRT,Asia Pacific,Tokyo,78,0.03
138.2.14.77,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.03
132.145.117.33,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.03
132.226.8.9,8080,0,false,NRT,Asia Pacific,Tokyo,128,0.03
132.226.8.9,2082,0,false,NRT,Asia Pacific,Tokyo,128,0.03
138.2.6.248,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.03
158.101.136.221,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.03
140.238.37.162,8880,0,false,NRT,Asia Pacific,Tokyo,124,0.03
150.230.105.183,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.03
138.3.222.50,8880,0,false,NRT,Asia Pacific,Tokyo,124,0.03
138.3.216.181,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.03
138.3.216.181,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.03
132.226.0.181,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.03
132.145.117.33,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.03
151.145.65.108,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.03
150.230.217.29,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.03
168.138.203.39,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.03
158.101.136.128,8080,0,false,NRT,Asia Pacific,Tokyo,134,0.03
150.230.217.29,2086,0,false,NRT,Asia Pacific,Tokyo,129,0.03
158.101.136.221,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.03
138.3.216.181,8880,0,false,NRT,Asia Pacific,Tokyo,73,0.03
129.146.23.172,80,0,false,LAX,North America,Los Angeles,207,0.03
138.2.6.248,80,0,false,NRT,Asia Pacific,Tokyo,129,0.03
132.145.123.6,8880,0,false,NRT,Asia Pacific,Tokyo,123,0.03
158.101.93.200,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.03
168.138.203.39,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.03
138.2.6.248,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.03
151.145.65.108,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.03
140.238.37.162,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.03
138.2.26.80,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.03
150.230.213.65,8080,0,false,NRT,Asia Pacific,Tokyo,124,0.03
152.70.117.255,80,0,false,SJC,North America,San Jose,555,0.03
132.145.123.17,2095,0,false,LAX,North America,Los Angeles,79,0.03
138.2.13.57,80,0,false,SIN,Asia Pacific,Singapore,77,0.03
132.145.123.17,80,0,false,HKG,Asia Pacific,Hong Kong,76,0.03
138.3.222.50,2096,0,true,NRT,Asia Pacific,Tokyo,106,0.03
151.145.65.108,2096,0,true,NRT,Asia Pacific,Tokyo,75,0.03
168.138.203.39,8080,0,false,NRT,Asia Pacific,Tokyo,81,0.03
138.2.26.80,2087,0,true,NRT,Asia Pacific,Tokyo,137,0.03
138.2.11.227,2096,0,true,NRT,Asia Pacific,Tokyo,104,0.03
158.101.136.221,2096,0,true,NRT,Asia Pacific,Tokyo,128,0.03
158.101.93.200,2087,0,true,NRT,Asia Pacific,Tokyo,77,0.03
158.101.93.200,2083,0,true,NRT,Asia Pacific,Tokyo,121,0.03
132.145.117.33,2053,0,true,NRT,Asia Pacific,Tokyo,75,0.03
132.226.0.181,2087,0,true,NRT,Asia Pacific,Tokyo,73,0.03
158.101.136.221,2083,0,true,NRT,Asia Pacific,Tokyo,110,0.03
138.2.11.227,2083,0,true,NRT,Asia Pacific,Tokyo,93,0.03
140.83.36.199,2095,0,false,HKG,Asia Pacific,Hong Kong,79,0.03
158.101.136.221,2053,0,true,NRT,Asia Pacific,Tokyo,169,0.03
140.238.37.162,2096,0,true,NRT,Asia Pacific,Tokyo,154,0.03
138.3.216.181,8443,0,true,NRT,Asia Pacific,Tokyo,128,0.03
140.238.42.149,2096,0,true,NRT,Asia Pacific,Tokyo,176,0.03
168.138.203.39,2096,0,true,NRT,Asia Pacific,Tokyo,130,0.03
151.145.65.108,2053,0,true,NRT,Asia Pacific,Tokyo,80,0.03
151.145.65.108,8443,0,true,NRT,Asia Pacific,Tokyo,78,0.03
138.2.19.154,2087,0,true,NRT,Asia Pacific,Tokyo,162,0.03
138.3.216.181,2083,0,true,NRT,Asia Pacific,Tokyo,124,0.03
140.238.37.162,2083,0,true,NRT,Asia Pacific,Tokyo,143,0.03
140.238.37.162,2087,0,true,NRT,Asia Pacific,Tokyo,110,0.03
138.2.27.113,2083,0,true,NRT,Asia Pacific,Tokyo,78,0.03
138.2.27.113,8443,0,true,NRT,Asia Pacific,Tokyo,94,0.03
132.145.117.33,2096,0,true,NRT,Asia Pacific,Tokyo,122,0.03
158.101.136.221,8443,0,true,NRT,Asia Pacific,Tokyo,143,0.03
140.238.42.149,2087,0,true,NRT,Asia Pacific,Tokyo,134,0.03
150.230.213.65,2083,0,true,NRT,Asia Pacific,Tokyo,143,0.02
138.2.27.113,2053,0,true,NRT,Asia Pacific,Tokyo,134,0.02
138.3.222.50,8443,0,true,NRT,Asia Pacific,Tokyo,78,0.02
138.2.26.80,8443,0,true,NRT,Asia Pacific,Tokyo,102,0.02
138.2.11.227,2053,0,true,NRT,Asia Pacific,Tokyo,109,0.02
132.226.0.181,2053,0,true,NRT,Asia Pacific,Tokyo,93,0.02
132.145.123.6,2053,0,true,NRT,Asia Pacific,Tokyo,73,0.02
132.226.8.9,2096,0,true,NRT,Asia Pacific,Tokyo,127,0.02
138.2.19.154,2083,0,true,NRT,Asia Pacific,Tokyo,106,0.02
168.138.203.39,2096,0,true,NRT,Asia Pacific,Tokyo,184,0.02
150.230.213.65,2087,0,true,NRT,Asia Pacific,Tokyo,79,0.02
158.101.93.200,8443,0,true,NRT,Asia Pacific,Tokyo,78,0.02
168.138.197.87,80,0,false,SIN,Asia Pacific,Singapore,128,0.02
158.101.136.128,2096,0,true,NRT,Asia Pacific,Tokyo,141,0.02
140.238.42.149,2083,0,true,NRT,Asia Pacific,Tokyo,98,0.02
150.230.213.65,2096,0,true,NRT,Asia Pacific,Tokyo,98,0.02
158.101.93.200,2053,0,true,NRT,Asia Pacific,Tokyo,121,0.02
151.145.65.108,2087,0,true,NRT,Asia Pacific,Tokyo,75,0.02
168.138.203.39,2083,0,true,NRT,Asia Pacific,Tokyo,77,0.02
132.226.8.9,2087,0,true,NRT,Asia Pacific,Tokyo,78,0.02
140.238.42.149,2053,0,true,NRT,Asia Pacific,Tokyo,125,0.02
140.238.42.149,8443,0,true,NRT,Asia Pacific,Tokyo,77,0.02
138.2.19.154,2096,0,true,NRT,Asia Pacific,Tokyo,169,0.02
158.101.93.200,2096,0,true,NRT,Asia Pacific,Tokyo,77,0.02
168.138.203.39,2087,0,true,NRT,Asia Pacific,Tokyo,121,0.02
138.3.216.181,2053,0,true,NRT,Asia Pacific,Tokyo,131,0.02
138.2.19.154,2053,0,true,NRT,Asia Pacific,Tokyo,98,0.02
132.145.123.6,2083,0,true,NRT,Asia Pacific,Tokyo,79,0.02
168.138.203.39,2087,0,true,NRT,Asia Pacific,Tokyo,73,0.02
84.8.141.133,80,0,false,NBO,Africa,Nairobi,297,0.02
168.138.197.87,80,0,false,HKG,Asia Pacific,Hong Kong,128,0.02
150.230.217.29,2096,0,true,NRT,Asia Pacific,Tokyo,131,0.02
150.230.217.29,8443,0,true,NRT,Asia Pacific,Tokyo,85,0.02
138.3.222.50,2053,0,true,NRT,Asia Pacific,Tokyo,77,0.02
68.233.110.141,80,0,false,BOM,Asia Pacific,Mumbai,48,0.02
132.145.123.6,8443,0,true,NRT,Asia Pacific,Tokyo,76,0.02
138.2.11.227,8443,0,true,NRT,Asia Pacific,Tokyo,114,0.02
132.145.123.6,2096,0,true,NRT,Asia Pacific,Tokyo,131,0.02
129.151.207.149,80,0,false,OSL,Europe,Oslo,197,0.02
138.2.26.80,2083,0,true,NRT,Asia Pacific,Tokyo,451,0.02
