IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
151.145.68.166,2095,2095,false,LAX,North America,Los Angeles,238,3.61
158.180.231.216,443,443,true,MRS,Europe,Marseille,268,3.60
131.186.41.255,8443,8443,true,HKG,Asia Pacific,Hong Kong,204,3.59
158.101.149.81,2095,2095,false,SIN,Asia Pacific,Singapore,171,3.59
138.3.217.39,2086,2086,false,SIN,Asia Pacific,Singapore,167,3.58
158.101.131.218,2052,2052,false,LAX,North America,Los Angeles,200,3.57
140.238.195.98,443,443,true,SYD,Oceania,Sydney,218,3.57
151.145.74.56,8443,8443,true,HKG,Asia Pacific,Hong Kong,159,3.56
158.101.158.238,2095,2095,false,HKG,Asia Pacific,Hong Kong,198,3.56
141.147.183.96,2086,2086,false,NRT,Asia Pacific,Tokyo,125,3.55
131.186.44.38,2053,2053,true,LAX,North America,Los Angeles,264,3.55
151.145.68.166,8080,8080,false,NRT,Asia Pacific,Tokyo,77,3.53
150.230.106.21,2095,2095,false,LAX,North America,Los Angeles,233,3.53
132.145.124.198,8880,8880,false,LAX,North America,Los Angeles,197,3.53
132.145.124.198,80,80,false,SIN,Asia Pacific,Singapore,161,3.53
131.186.59.232,2083,2083,true,HKG,Asia Pacific,Hong Kong,161,3.51
151.145.69.105,2083,2083,true,HKG,Asia Pacific,Hong Kong,150,3.51
132.145.121.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,220,3.51
158.101.88.214,2087,2087,true,SIN,Asia Pacific,Singapore,169,3.51
158.101.158.251,80,80,false,SIN,Asia Pacific,Singapore,154,3.50
138.3.223.70,2086,2086,false,NRT,Asia Pacific,Tokyo,124,3.49
141.148.227.221,443,443,true,FRA,Europe,Frankfurt,179,3.48
158.101.95.113,80,80,false,HKG,Asia Pacific,Hong Kong,188,3.48
158.101.92.156,8880,8880,false,SIN,Asia Pacific,Singapore,168,3.48
141.147.189.242,2082,2082,false,SIN,Asia Pacific,Singapore,170,3.48
168.138.217.146,8443,8443,true,LAX,North America,Los Angeles,202,3.46
132.145.112.168,8880,8880,false,LAX,North America,Los Angeles,227,3.45
131.186.43.107,2087,2087,true,NRT,Asia Pacific,Tokyo,123,3.45
158.101.155.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,161,3.44
141.147.174.190,2096,2096,true,NRT,Asia Pacific,Tokyo,104,3.44
141.148.224.195,443,443,true,FRA,Europe,Frankfurt,172,3.44
132.145.121.123,80,80,false,HKG,Asia Pacific,Hong Kong,158,3.43
151.145.69.174,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,3.43
138.3.223.50,2053,2053,true,HKG,Asia Pacific,Hong Kong,189,3.43
158.101.88.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,189,3.43
158.101.159.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,196,3.41
158.101.150.74,2052,2052,false,HKG,Asia Pacific,Hong Kong,158,3.41
158.101.149.81,2052,2052,false,SIN,Asia Pacific,Singapore,166,3.40
131.186.34.244,8080,8080,false,SIN,Asia Pacific,Singapore,203,3.40
138.3.214.43,8080,8080,false,HKG,Asia Pacific,Hong Kong,156,3.38
131.186.45.88,2053,2053,true,LAX,North America,Los Angeles,243,3.37
131.186.44.38,2096,2096,true,HKG,Asia Pacific,Hong Kong,182,3.37
131.186.37.49,2083,2083,true,SIN,Asia Pacific,Singapore,221,3.36
141.147.191.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,181,3.36
132.145.123.238,2095,2095,false,HKG,Asia Pacific,Hong Kong,143,3.35
131.186.38.135,8880,8880,false,HKG,Asia Pacific,Hong Kong,143,3.35
131.186.47.255,2052,2052,false,SIN,Asia Pacific,Singapore,198,3.34
131.186.62.26,2087,2087,true,HKG,Asia Pacific,Hong Kong,149,3.34
158.101.142.200,8443,443,true,NRT,Asia Pacific,Tokyo,150,3.32
158.101.155.246,2087,2087,true,SIN,Asia Pacific,Singapore,202,3.32
158.101.146.165,2083,2083,true,LAX,North America,Los Angeles,249,3.31
151.145.70.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,161,3.31
131.186.35.189,2052,2052,false,NRT,Asia Pacific,Tokyo,128,3.30
150.230.108.135,2095,2095,false,SIN,Asia Pacific,Singapore,150,3.30
132.145.113.148,2053,2053,true,LAX,North America,Los Angeles,226,3.30
132.145.121.247,2052,2052,false,SIN,Asia Pacific,Singapore,164,3.28
150.230.105.179,2087,2087,true,HKG,Asia Pacific,Hong Kong,206,3.23
158.101.149.81,2096,2096,true,HKG,Asia Pacific,Hong Kong,209,3.22
131.186.47.255,2086,2086,false,NRT,Asia Pacific,Tokyo,94,3.21
132.145.123.238,8880,8880,false,SIN,Asia Pacific,Singapore,164,3.21
141.147.170.160,8880,8880,false,HKG,Asia Pacific,Hong Kong,188,3.21
158.101.150.126,8443,8443,true,NRT,Asia Pacific,Tokyo,94,3.21
132.145.120.182,2053,2053,true,HKG,Asia Pacific,Hong Kong,230,3.21
144.24.162.103,443,443,true,FRA,Europe,Frankfurt,247,3.21
131.186.61.45,2053,2053,true,HKG,Asia Pacific,Hong Kong,164,3.20
131.186.62.26,2082,2082,false,SIN,Asia Pacific,Singapore,168,3.20
131.186.38.135,8443,8443,true,HKG,Asia Pacific,Hong Kong,166,3.19
132.145.113.148,2087,2087,true,LAX,North America,Los Angeles,245,3.19
158.101.139.42,2052,2052,false,SIN,Asia Pacific,Singapore,198,3.17
138.3.214.43,2053,2053,true,NRT,Asia Pacific,Tokyo,125,3.17
150.230.108.135,2052,2052,false,HKG,Asia Pacific,Hong Kong,156,3.16
89.168.85.204,443,443,true,FRA,Europe,Frankfurt,185,3.15
150.230.99.142,443,443,true,NRT,Asia Pacific,Tokyo,89,3.15
131.186.43.107,2086,2086,false,HKG,Asia Pacific,Hong Kong,158,3.14
158.101.140.255,8443,8443,true,HKG,Asia Pacific,Hong Kong,213,3.13
158.101.139.42,8880,8880,false,SIN,Asia Pacific,Singapore,151,3.13
158.101.131.218,2083,2083,true,HKG,Asia Pacific,Hong Kong,219,3.12
131.186.62.26,2053,2053,true,HKG,Asia Pacific,Hong Kong,228,3.11
151.145.71.127,2086,2086,false,NRT,Asia Pacific,Tokyo,127,3.10
151.145.69.174,2082,2082,false,HKG,Asia Pacific,Hong Kong,158,3.10
141.147.178.202,80,80,false,HKG,Asia Pacific,Hong Kong,205,3.08
131.186.37.191,2083,2083,true,HKG,Asia Pacific,Hong Kong,211,3.07
138.3.212.162,2095,2095,false,SIN,Asia Pacific,Singapore,195,3.05
158.101.139.42,2053,2053,true,HKG,Asia Pacific,Hong Kong,166,3.05
158.101.92.156,8443,8443,true,LAX,North America,Los Angeles,210,3.05
132.145.121.123,2082,2082,false,HKG,Asia Pacific,Hong Kong,194,3.04
158.101.169.13,2053,443,true,FRA,Europe,Frankfurt,189,3.03
141.147.178.115,8080,8080,false,LAX,North America,Los Angeles,209,3.03
158.101.88.214,2086,2086,false,SIN,Asia Pacific,Singapore,196,3.03
158.178.129.114,8443,443,true,TLV,Middle East,Tel Aviv,186,3.02
158.101.95.113,8880,8880,false,NRT,Asia Pacific,Tokyo,135,3.01
131.186.40.31,2052,2052,false,HKG,Asia Pacific,Hong Kong,150,3.00
132.145.121.247,80,80,false,HKG,Asia Pacific,Hong Kong,209,3.00
132.145.112.247,2083,2083,true,HKG,Asia Pacific,Hong Kong,200,3.00
89.168.98.35,443,443,true,FRA,Europe,Frankfurt,163,2.99
151.145.71.40,80,80,false,NRT,Asia Pacific,Tokyo,130,2.99
131.186.34.11,2087,2087,true,NRT,Asia Pacific,Tokyo,117,2.98
150.230.101.125,2052,2052,false,LAX,North America,Los Angeles,198,2.97
132.145.123.143,2082,2082,false,HKG,Asia Pacific,Hong Kong,163,2.96
158.101.95.113,8080,8080,false,SIN,Asia Pacific,Singapore,197,2.96
131.186.47.255,80,80,false,HKG,Asia Pacific,Hong Kong,154,2.95
132.145.112.168,2095,2095,false,HKG,Asia Pacific,Hong Kong,157,2.94
131.186.63.184,2087,2087,true,LAX,North America,Los Angeles,233,2.94
150.230.104.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,163,2.94
141.147.116.94,443,443,true,FRA,Europe,Frankfurt,179,2.93
131.186.33.118,443,443,true,SIN,Asia Pacific,Singapore,124,2.93
158.101.146.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,195,2.91
158.101.140.255,2096,2096,true,NRT,Asia Pacific,Tokyo,129,2.91
141.147.170.160,8080,8080,false,HKG,Asia Pacific,Hong Kong,198,2.90
138.3.212.226,80,80,false,LAX,North America,Los Angeles,196,2.90
158.101.201.223,443,443,true,FRA,Europe,Frankfurt,185,2.87
151.145.66.219,2082,2082,false,NRT,Asia Pacific,Tokyo,92,2.87
132.145.121.175,2086,2086,false,SIN,Asia Pacific,Singapore,168,2.86
151.145.65.203,2087,2087,true,LAX,North America,Los Angeles,238,2.86
131.186.45.88,2095,2095,false,LAX,North America,Los Angeles,230,2.86
158.101.81.4,8080,8080,false,HKG,Asia Pacific,Hong Kong,156,2.86
151.145.64.170,2086,2086,false,LAX,North America,Los Angeles,229,2.85
158.101.81.4,80,80,false,LAX,North America,Los Angeles,195,2.85
138.3.210.114,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,2.82
140.238.32.112,2096,2096,true,HKG,Asia Pacific,Hong Kong,207,2.80
158.101.159.212,8880,8880,false,LAX,North America,Los Angeles,229,2.79
131.186.37.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,191,2.78
131.186.47.223,8443,8443,true,HKG,Asia Pacific,Hong Kong,157,2.77
131.186.34.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,141,2.77
158.101.140.252,8443,8443,true,HKG,Asia Pacific,Hong Kong,209,2.76
132.145.114.14,2082,2082,false,SIN,Asia Pacific,Singapore,200,2.75
158.101.140.255,8880,8880,false,HKG,Asia Pacific,Hong Kong,155,2.75
132.145.112.247,2053,2053,true,SIN,Asia Pacific,Singapore,189,2.74
132.145.113.148,80,80,false,LAX,North America,Los Angeles,232,2.70
158.101.81.4,2082,2082,false,HKG,Asia Pacific,Hong Kong,140,2.69
158.101.92.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,154,2.69
150.230.109.138,2095,2095,false,SIN,Asia Pacific,Singapore,165,2.68
151.145.69.174,2096,2096,true,HKG,Asia Pacific,Hong Kong,165,2.68
131.186.34.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,150,2.68
131.186.62.26,2083,2083,true,HKG,Asia Pacific,Hong Kong,196,2.68
132.145.127.51,2083,2083,true,NRT,Asia Pacific,Tokyo,134,2.67
132.145.121.242,8080,8080,false,HKG,Asia Pacific,Hong Kong,186,2.67
131.186.34.244,8880,8880,false,LAX,North America,Los Angeles,231,2.63
132.145.123.112,2053,2053,true,LAX,North America,Los Angeles,202,2.62
132.145.113.148,8443,8443,true,LAX,North America,Los Angeles,205,2.62
131.186.63.35,8080,8080,false,NRT,Asia Pacific,Tokyo,78,2.62
150.230.99.173,2095,2095,false,SIN,Asia Pacific,Singapore,198,2.60
138.3.220.4,8080,8080,false,HKG,Asia Pacific,Hong Kong,190,2.60
158.101.211.237,443,443,true,FRA,Europe,Frankfurt,273,2.60
158.101.95.113,2095,2095,false,HKG,Asia Pacific,Hong Kong,187,2.59
131.186.40.31,2083,2083,true,HKG,Asia Pacific,Hong Kong,185,2.59
150.230.97.239,2082,2082,false,HKG,Asia Pacific,Hong Kong,156,2.58
138.3.212.144,2086,2086,false,NRT,Asia Pacific,Tokyo,82,2.58
150.230.99.173,80,80,false,HKG,Asia Pacific,Hong Kong,157,2.56
158.101.149.81,2086,2086,false,HKG,Asia Pacific,Hong Kong,190,2.56
158.101.150.126,8880,8880,false,SIN,Asia Pacific,Singapore,167,2.56
138.3.210.114,2053,2053,true,HKG,Asia Pacific,Hong Kong,190,2.53
138.3.222.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,162,2.53
158.101.89.33,2095,2095,false,HKG,Asia Pacific,Hong Kong,195,2.52
131.186.61.45,2095,2095,false,HKG,Asia Pacific,Hong Kong,190,2.51
132.145.125.86,2053,2053,true,HKG,Asia Pacific,Hong Kong,149,2.51
132.145.121.125,2096,2096,true,LAX,North America,Los Angeles,202,2.51
141.147.178.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,200,2.49
131.186.63.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,156,2.48
140.238.32.184,2083,2083,true,NRT,Asia Pacific,Tokyo,92,2.47
132.145.117.216,2087,2087,true,SIN,Asia Pacific,Singapore,208,2.47
141.147.90.146,443,443,true,FRA,Europe,Frankfurt,250,2.47
158.101.140.252,2082,2082,false,HKG,Asia Pacific,Hong Kong,140,2.45
150.230.108.135,2082,2082,false,LAX,North America,Los Angeles,190,2.45
158.101.92.156,2053,2053,true,NRT,Asia Pacific,Tokyo,89,2.45
131.186.45.88,2052,2052,false,LAX,North America,Los Angeles,190,2.44
158.101.155.246,2096,2096,true,LAX,North America,Los Angeles,239,2.42
131.186.47.255,8080,8080,false,HKG,Asia Pacific,Hong Kong,190,2.42
158.101.146.165,80,80,false,LAX,North America,Los Angeles,200,2.42
150.230.99.173,2052,2052,false,HKG,Asia Pacific,Hong Kong,142,2.42
158.101.95.113,2082,2082,false,LAX,North America,Los Angeles,234,2.42
141.147.174.190,8080,8080,false,LAX,North America,Los Angeles,230,2.41
158.101.142.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,203,2.41
150.230.104.197,2082,2082,false,NRT,Asia Pacific,Tokyo,133,2.41
132.145.121.247,2095,2095,false,SIN,Asia Pacific,Singapore,168,2.40
151.145.64.170,2052,2052,false,NRT,Asia Pacific,Tokyo,128,2.39
131.186.44.38,8443,8443,true,HKG,Asia Pacific,Hong Kong,195,2.38
138.3.217.39,80,80,false,HKG,Asia Pacific,Hong Kong,156,2.38
132.145.114.4,2053,2053,true,HKG,Asia Pacific,Hong Kong,205,2.37
158.101.144.34,2082,2082,false,SIN,Asia Pacific,Singapore,204,2.34
131.186.59.94,2086,2086,false,SIN,Asia Pacific,Singapore,195,2.33
131.186.37.191,2082,2082,false,LAX,North America,Los Angeles,244,2.32
150.230.104.197,8080,8080,false,SIN,Asia Pacific,Singapore,209,2.32
141.147.175.230,2086,2086,false,SIN,Asia Pacific,Singapore,150,2.30
131.186.63.35,8443,8443,true,LAX,North America,Los Angeles,215,2.29
150.230.105.228,2052,2052,false,HKG,Asia Pacific,Hong Kong,146,2.25
132.145.121.175,8080,8080,false,HKG,Asia Pacific,Hong Kong,157,2.24
158.101.140.252,8880,8880,false,HKG,Asia Pacific,Hong Kong,163,2.21
131.186.45.88,2082,2082,false,SIN,Asia Pacific,Singapore,165,2.21
150.230.107.197,80,80,false,HKG,Asia Pacific,Hong Kong,157,2.18
158.101.147.4,8443,8443,true,HKG,Asia Pacific,Hong Kong,183,2.17
131.186.47.223,8080,8080,false,HKG,Asia Pacific,Hong Kong,158,2.17
168.138.206.236,2083,2083,true,LAX,North America,Los Angeles,243,2.17
132.145.114.4,2096,2096,true,LAX,North America,Los Angeles,213,2.16
168.75.75.68,443,443,true,GRU,South America,São Paulo,334,2.15
151.145.74.199,8080,8080,false,HKG,Asia Pacific,Hong Kong,159,2.14
141.147.105.201,443,443,true,FRA,Europe,Frankfurt,162,2.14
158.101.158.251,2087,2087,true,HKG,Asia Pacific,Hong Kong,205,2.14
132.145.112.168,2086,2086,false,SIN,Asia Pacific,Singapore,156,2.13
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,182,2.13
150.230.109.138,8080,8080,false,SIN,Asia Pacific,Singapore,150,2.12
144.21.61.70,443,443,true,FRA,Europe,Frankfurt,246,2.12
150.230.97.239,2086,2086,false,LAX,North America,Los Angeles,180,2.10
192.18.149.159,8080,443,true,YYZ,North America,Toronto,228,2.09
132.145.124.198,2082,2082,false,SIN,Asia Pacific,Singapore,150,2.09
150.230.108.135,8880,8880,false,NRT,Asia Pacific,Tokyo,126,2.09
158.101.140.154,2053,2053,true,HKG,Asia Pacific,Hong Kong,209,2.08
151.145.68.166,8443,8443,true,HKG,Asia Pacific,Hong Kong,156,2.07
131.186.45.88,2086,2086,false,NRT,Asia Pacific,Tokyo,97,2.06
144.21.59.136,443,443,true,FRA,Europe,Frankfurt,226,2.05
150.230.101.125,2082,2082,false,LAX,North America,Los Angeles,231,2.04
158.101.158.238,8443,8443,true,HKG,Asia Pacific,Hong Kong,198,2.02
131.186.59.94,2096,2096,true,SIN,Asia Pacific,Singapore,212,2.01
132.145.126.204,2083,2083,true,NRT,Asia Pacific,Tokyo,97,2.01
131.186.59.94,2087,2087,true,LAX,North America,Los Angeles,233,2.00
141.147.86.243,443,443,true,FRA,Europe,Frankfurt,252,2.00
131.186.63.184,2083,2083,true,HKG,Asia Pacific,Hong Kong,194,1.99
132.145.112.247,8880,8880,false,SIN,Asia Pacific,Singapore,198,1.97
132.145.123.238,2096,2096,true,SIN,Asia Pacific,Singapore,203,1.97
158.101.154.70,80,80,false,HKG,Asia Pacific,Hong Kong,159,1.96
151.145.74.56,80,80,false,HKG,Asia Pacific,Hong Kong,161,1.94
141.147.40.44,8443,443,true,FRA,Europe,Frankfurt,170,1.93
131.186.34.244,2086,2086,false,SIN,Asia Pacific,Singapore,200,1.91
131.186.63.127,2052,2052,false,LAX,North America,Los Angeles,190,1.89
150.230.105.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,192,1.85
141.147.191.211,2052,2052,false,SIN,Asia Pacific,Singapore,203,1.84
89.168.106.5,443,443,true,FRA,Europe,Frankfurt,211,1.84
158.101.146.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,143,1.78
151.145.69.105,2086,2086,false,HKG,Asia Pacific,Hong Kong,135,1.77
150.230.106.21,8080,8080,false,SIN,Asia Pacific,Singapore,200,1.75
132.145.114.4,2083,2083,true,HKG,Asia Pacific,Hong Kong,180,1.73
138.3.212.144,2052,2052,false,NRT,Asia Pacific,Tokyo,93,1.72
131.186.45.88,2083,2083,true,SIN,Asia Pacific,Singapore,200,1.72
158.101.140.252,2086,2086,false,NRT,Asia Pacific,Tokyo,91,1.69
141.148.245.143,443,443,true,FRA,Europe,Frankfurt,159,1.67
151.145.65.203,2095,2095,false,SIN,Asia Pacific,Singapore,169,1.66
138.3.214.43,2083,2083,true,HKG,Asia Pacific,Hong Kong,157,1.64
158.101.150.74,2096,2096,true,SIN,Asia Pacific,Singapore,212,1.64
158.101.89.33,8880,8880,false,HKG,Asia Pacific,Hong Kong,142,1.63
151.145.74.199,2082,2082,false,HKG,Asia Pacific,Hong Kong,160,1.62
129.159.203.240,443,443,true,FRA,Europe,Frankfurt,175,1.61
151.145.69.105,2095,2095,false,HKG,Asia Pacific,Hong Kong,135,1.60
151.145.70.28,2053,2053,true,NRT,Asia Pacific,Tokyo,132,1.60
138.3.222.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,189,1.60
158.101.88.214,2053,2053,true,HKG,Asia Pacific,Hong Kong,156,1.58
151.145.64.170,2083,2083,true,HKG,Asia Pacific,Hong Kong,228,1.56
146.235.219.98,443,443,true,SJC,North America,San Jose,414,1.56
132.145.121.123,8880,8880,false,NRT,Asia Pacific,Tokyo,129,1.56
132.145.114.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,159,1.55
131.186.37.191,2096,2096,true,LAX,North America,Los Angeles,203,1.53
132.145.120.182,2082,2082,false,HKG,Asia Pacific,Hong Kong,197,1.53
141.147.168.159,8443,8443,true,SIN,Asia Pacific,Singapore,204,1.52
131.186.63.35,80,80,false,HKG,Asia Pacific,Hong Kong,142,1.52
132.145.121.125,2087,2087,true,LAX,North America,Los Angeles,236,1.51
131.186.63.35,2052,2052,false,LAX,North America,Los Angeles,235,1.51
158.180.13.102,443,443,true,FRA,Europe,Frankfurt,180,1.48
158.101.152.221,2086,2086,false,LAX,North America,Los Angeles,229,1.47
158.101.92.156,8080,8080,false,SIN,Asia Pacific,Singapore,169,1.45
138.3.215.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,148,1.45
151.145.69.105,2052,2052,false,HKG,Asia Pacific,Hong Kong,148,1.45
150.230.104.197,80,80,false,LAX,North America,Los Angeles,233,1.42
132.145.123.238,8443,8443,true,HKG,Asia Pacific,Hong Kong,159,1.41
141.147.170.160,8443,8443,true,NRT,Asia Pacific,Tokyo,95,1.41
158.101.92.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,193,1.41
158.101.92.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,200,1.38
131.186.41.255,2052,2052,false,HKG,Asia Pacific,Hong Kong,194,1.35
141.147.170.160,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,1.35
132.145.112.247,8443,8443,true,HKG,Asia Pacific,Hong Kong,221,1.28
150.230.105.53,2086,2086,false,SIN,Asia Pacific,Singapore,170,1.28
138.3.214.43,2095,2095,false,NRT,Asia Pacific,Tokyo,128,1.28
158.101.159.212,2087,2087,true,SIN,Asia Pacific,Singapore,190,1.25
132.145.114.250,2082,2082,false,NRT,Asia Pacific,Tokyo,98,1.23
150.230.105.179,2082,2082,false,HKG,Asia Pacific,Hong Kong,150,1.22
150.230.106.21,2086,2086,false,HKG,Asia Pacific,Hong Kong,153,1.21
132.145.121.125,2082,2082,false,HKG,Asia Pacific,Hong Kong,155,1.19
158.178.129.114,2053,443,true,TLV,Middle East,Tel Aviv,193,1.18
141.147.170.160,2082,2082,false,NRT,Asia Pacific,Tokyo,128,1.18
151.145.74.199,2052,2052,false,HKG,Asia Pacific,Hong Kong,160,1.17
150.230.106.21,80,80,false,HKG,Asia Pacific,Hong Kong,193,1.16
132.145.120.103,8080,8080,false,NRT,Asia Pacific,Tokyo,87,1.16
132.145.124.198,2053,2053,true,HKG,Asia Pacific,Hong Kong,150,1.16
132.145.120.182,2083,2083,true,HKG,Asia Pacific,Hong Kong,188,1.16
141.147.40.44,2053,443,true,FRA,Europe,Frankfurt,172,1.15
151.145.71.127,80,80,false,HKG,Asia Pacific,Hong Kong,142,1.14
158.101.140.252,8080,8080,false,HKG,Asia Pacific,Hong Kong,192,1.14
158.101.140.255,2052,2052,false,HKG,Asia Pacific,Hong Kong,156,1.14
132.145.117.216,2052,2052,false,NRT,Asia Pacific,Tokyo,93,1.10
151.145.64.170,2095,2095,false,HKG,Asia Pacific,Hong Kong,188,1.10
131.186.60.162,2086,2086,false,SIN,Asia Pacific,Singapore,166,1.09
151.145.64.170,2087,2087,true,SIN,Asia Pacific,Singapore,151,1.07
150.230.101.125,2095,2095,false,HKG,Asia Pacific,Hong Kong,193,1.02
132.145.121.125,2095,2095,false,HKG,Asia Pacific,Hong Kong,196,0.98
141.144.196.223,443,443,true,FRA,Europe,Frankfurt,170,0.96
132.145.120.115,2095,2095,false,SIN,Asia Pacific,Singapore,147,0.96
151.145.74.56,8080,8080,false,HKG,Asia Pacific,Hong Kong,157,0.96
158.101.203.157,443,443,true,FRA,Europe,Frankfurt,248,0.94
152.70.56.22,443,443,true,FRA,Europe,Frankfurt,233,0.92
140.238.54.164,2087,2087,true,NRT,Asia Pacific,Tokyo,95,0.91
141.147.170.160,80,80,false,HKG,Asia Pacific,Hong Kong,140,0.90
158.101.81.4,2053,2053,true,HKG,Asia Pacific,Hong Kong,190,0.89
151.145.64.170,80,80,false,SIN,Asia Pacific,Singapore,200,0.88
158.101.92.156,2082,2082,false,NRT,Asia Pacific,Tokyo,75,0.87
132.145.123.143,2096,2096,true,LAX,North America,Los Angeles,192,0.86
132.145.124.198,2087,2087,true,HKG,Asia Pacific,Hong Kong,196,0.85
131.186.43.207,8880,8880,false,LAX,North America,Los Angeles,228,0.83
192.9.246.112,8443,443,true,SJC,North America,San Jose,425,0.83
150.230.105.179,2086,2086,false,HKG,Asia Pacific,Hong Kong,155,0.82
151.145.71.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,140,0.80
150.230.105.53,8880,8880,false,SIN,Asia Pacific,Singapore,207,0.79
131.186.63.184,2082,2082,false,HKG,Asia Pacific,Hong Kong,156,0.77
158.101.95.113,2083,2083,true,NRT,Asia Pacific,Tokyo,141,0.77
141.147.170.160,2096,2096,true,SIN,Asia Pacific,Singapore,236,0.74
150.230.105.179,2052,2052,false,HKG,Asia Pacific,Hong Kong,195,0.73
146.235.234.114,443,443,true,SJC,North America,San Jose,507,0.69
131.186.59.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,144,0.67
158.101.159.181,80,80,false,SIN,Asia Pacific,Singapore,164,0.65
151.145.69.105,80,80,false,HKG,Asia Pacific,Hong Kong,152,0.64
132.145.121.125,2086,2086,false,LAX,North America,Los Angeles,200,0.60
158.101.140.252,2053,2053,true,SIN,Asia Pacific,Singapore,162,0.59
141.147.170.160,2087,2087,true,NRT,Asia Pacific,Tokyo,140,0.59
193.122.125.174,2053,443,true,ICN,Asia Pacific,Seoul,84,0.56
132.145.121.125,2083,2083,true,SIN,Asia Pacific,Singapore,210,0.55
165.1.79.60,8443,443,true,SJC,North America,San Jose,351,0.53
131.186.59.94,8880,8880,false,LAX,North America,Los Angeles,202,0.52
158.101.92.156,80,80,false,HKG,Asia Pacific,Hong Kong,195,0.52
141.147.170.160,2083,2083,true,HKG,Asia Pacific,Hong Kong,159,0.51
158.101.140.252,2096,2096,true,LAX,North America,Los Angeles,233,0.51
132.145.121.125,8080,8080,false,LAX,North America,Los Angeles,233,0.51
151.145.64.170,2053,2053,true,NRT,Asia Pacific,Tokyo,127,0.50
130.61.87.219,443,443,true,FRA,Europe,Frankfurt,195,0.50
132.145.121.125,2052,2052,false,SIN,Asia Pacific,Singapore,163,0.48
132.145.121.125,8443,8443,true,LAX,North America,Los Angeles,247,0.48
131.186.40.31,2095,2095,false,HKG,Asia Pacific,Hong Kong,147,0.48
150.230.105.228,2082,2082,false,HKG,Asia Pacific,Hong Kong,183,0.47
151.145.64.170,2096,2096,true,SIN,Asia Pacific,Singapore,165,0.47
146.235.214.73,443,443,true,SJC,North America,San Jose,471,0.46
132.145.123.143,2086,2086,false,HKG,Asia Pacific,Hong Kong,190,0.45
158.101.92.156,2096,2096,true,SIN,Asia Pacific,Singapore,203,0.45
132.145.121.125,80,80,false,SIN,Asia Pacific,Singapore,201,0.45
146.235.231.168,443,443,true,SJC,North America,San Jose,353,0.45
150.230.105.179,8080,8080,false,HKG,Asia Pacific,Hong Kong,155,0.45
151.145.64.170,8443,8443,true,SIN,Asia Pacific,Singapore,230,0.44
132.145.121.125,8880,8880,false,SIN,Asia Pacific,Singapore,198,0.44
141.147.170.160,2095,2095,false,HKG,Asia Pacific,Hong Kong,189,0.41
150.230.105.179,2096,2096,true,NRT,Asia Pacific,Tokyo,129,0.39
158.101.140.252,2087,2087,true,NRT,Asia Pacific,Tokyo,108,0.37
158.101.140.252,2052,2052,false,LAX,North America,Los Angeles,205,0.34
141.147.16.152,8443,443,true,FRA,Europe,Frankfurt,180,0.34
151.145.64.170,2082,2082,false,HKG,Asia Pacific,Hong Kong,165,0.34
150.230.105.179,2083,2083,true,SIN,Asia Pacific,Singapore,165,0.33
150.230.105.179,2053,2053,true,HKG,Asia Pacific,Hong Kong,154,0.31
192.18.138.99,443,443,true,SJC,North America,San Jose,516,0.30
150.230.105.179,2095,2095,false,NRT,Asia Pacific,Tokyo,92,0.30
132.145.121.125,2053,2053,true,NRT,Asia Pacific,Tokyo,101,0.25
158.101.140.252,2095,2095,false,HKG,Asia Pacific,Hong Kong,195,0.23
158.101.92.156,2095,2095,false,LAX,North America,Los Angeles,235,0.23
151.145.64.170,8080,8080,false,HKG,Asia Pacific,Hong Kong,156,0.23
164.152.17.14,443,443,true,ORD,North America,Chicago,227,0.23
138.2.108.118,8443,0,true,SIN,Asia Pacific,Singapore,16,0.23
